gene_symbol,Control_rep2,Control_rep3,siCHD4_rep1,siCHD4_rep2,siCHD4_rep3,siARID1A_rep1,siARID1A_rep2,siARID1A_rep3,siCHD4siARID1A_rep1,siCHD4siARID1A_rep2,siCHD4siARID1A_rep3
UBIAD1,5.217633579,5.232117187,5.43021963,5.159604538,5.314104494,5.33240338,5.076496499,5.365286874,5.413118545,5.403339059,5.311902896
MTCYBP45,0,0,0,0,0,0,0,0,0,0,0
DISP3,0.114596401,0.408592345,0.826561194,0.439721482,0.213223904,0.455808023,0.611744073,0.520392735,0.651790619,0.405700059,0.313862762
LINC01647,0.114596401,0,0,0,0.110547565,0,0,0,0,0,0
FBXO2,1.961076615,2.502154377,2.681263005,2.560643736,2.58908978,2.293159465,2.524301622,1.665269184,2.092046954,2.428645245,2.381987819
FBXO44,3.813749924,4.091032192,3.695255178,3.888331212,3.612228374,3.749207149,3.773419347,4.143954422,3.796070925,3.755118908,3.998821691
FBXO6,1.655111435,1.527316944,1.53529446,1.330245983,1.025236542,2.566339694,1.717410723,2.014505125,1.255197614,1.149092449,1.389682143
MAD2L2,5.698385939,5.798935338,6.189853296,6.011630763,6.170666828,5.833175438,5.836813095,5.807049867,5.866820569,6.074839497,5.906304362
DRAXIN,0.732379464,0.408592345,0.882656383,1.109770392,0.845091985,0.639071119,1.100458592,0.83335337,0.794347891,0.491508825,0.313862762
AGTRAP,4.826013118,4.680104889,4.928916619,4.797779256,5.034547344,4.789664965,4.938376181,4.90757763,4.893314938,4.978413841,5.033691927
C1orf167,0,0,0.3575584,0.12311737,0,0.128145153,0,0.120178238,0,0,0
C1orf167-AS1,0,0,0,0,0,0,0,0,0,0,0
MTHFR,4.062441509,4.034509038,4.365803358,4.351957857,4.566620919,3.987505572,4.168914036,4.27272396,4.147760053,4.350688991,4.289199884
CLCN6,4.915676681,4.747592159,4.717704452,4.760331929,4.925353637,4.865175039,4.734065359,4.657439229,4.628898936,4.758074405,4.755120546
NPPA,0,0,0,0,0,0,0,0,0,0,0
NPPB,6.194863883,6.065423487,5.982487555,5.740696259,5.990850765,4.892502586,4.909091335,5.156266493,4.760657715,4.870445944,4.48457415
SBF1P2,0,0,0,0,0,0,0,0,0,0,0
RNU5E-1,0,0,0,0,0,0.128145153,0.769044334,0.33411903,0,0,0
RNU5E-4P,0,0.218713002,0,0,0,0,0,0,0,0,0
KIAA2013,5.956398182,5.907180383,6.083175577,6.098598417,6.035323891,5.946161497,5.978479075,5.923127622,6.073202413,6.134405946,6.134712864
PLOD1,7.746228338,7.742349257,8.104095356,8.162040337,8.059784654,7.969180586,7.841203123,7.93211769,8.234790443,8.247806765,8.272605754
MFN2,7.998846956,8.035739034,8.107777372,8.011294331,8.039840583,8.009261458,7.966301959,7.958053231,8.052172247,8.013635073,8.045945475
MIIP,3.671230101,4.063047411,4.360874802,4.067651934,4.407898836,4.191966113,4.316419299,4.165066217,4.545668872,4.434324971,4.202985883
MIR6729,0,0,0,0,0,0,0,0,0,0,0
RN7SL649P,0,0,0,0,0,0,0,0,0,0,0
TNFRSF8,4.573950422,4.738774183,4.023088594,3.939488365,4.277714128,5.094274329,4.593868892,5.145684629,4.600068742,4.543823461,4.312914905
RNU6-777P,0,0,0,0,0,0,0,0,0,0,0
RPL23AP89,0,0,0,0,0,0,0,0,0,0,0
MIR7846,0,0,0,0,0,0,0,0,0,0,0
TNFRSF1B,4.192073681,4.584911386,4.881524532,4.838777355,4.576285414,4.536062744,4.690470436,4.667337297,4.836772074,4.700680024,4.822757132
MIR4632,0,0,0,0,0,0,0,0.120178238,0,0,0
RPL10P17,0,0,0,0,0,0,0,0,0,0,0
VPS13D,6.994221565,7.136618944,7.139500343,7.32208877,7.158207236,7.19255272,7.160480142,7.141665531,7.174246154,7.337551693,7.066295851
SNORA59B,0,0,0,0.12311737,0.110547565,0,0,0,0.113151241,0.314462984,0
DHRS3,6.753484913,6.74797284,6.730498999,6.676526136,6.691181504,6.945329144,7.023718595,6.892324745,6.932609163,6.932213295,7.083632559
RNU6ATAC18P,0.499129606,0.408592345,0.276129481,0.849415279,0.110547565,0.354636167,0.338056623,0.231110731,0.113151241,0.791310687,0.404948768
MIR6730,0,0,0,0,0,0,0,0.231110731,0,0,0
AADACL4,0,0,0,0,0,0,0,0,0,0.11261059,0
AADACL3,0,0,0,0,0,0,0,0,0,0,0
CFAP107,0,0,0,0,0,0,0,0,0,0,0
PRAMEF12,0,0,0,0,0,0,0,0,0,0,0
PRAMEF1,0,0,0,0,0,0,0,0,0,0,0
LINC01784,0,0,0,0,0,0,0,0,0,0,0
PRAMEF11,0,0,0,0,0,0,0,0,0,0,0
HNRNPCL1,0,0,0,0,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,0,0,0,0,0
PRAMEF4,0,0,0,0,0,0,0,0,0,0,0
PRAMEF10,0,0,0,0,0,0,0,0,0,0,0
PRAMEF7,0,0,0,0,0,0,0,0,0,0,0
RNU6-1072P,0,0,0,0,0,0,0,0,0,0,0
PRAMEF6,0,0,0,0,0,0,0,0,0,0,0
PRAMEF28P,0,0,0,0,0,0,0,0,0,0,0
PRAMEF27,0,0,0,0,0,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0,0,0,0,0,0
PRAMEF25,0,0,0,0,0,0,0,0,0,0,0
PRAMEF35P,0,0,0,0,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0,0,0,0,0
PRAMEF26,0,0,0,0,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0,0,0,0,0
PRAMEF9,0,0,0,0,0,0,0,0,0,0,0
PRAMEF13,0,0,0,0,0,0,0,0,0,0,0
PRAMEF18,0,0,0,0,0,0,0,0,0,0,0
PRAMEF31P,0,0,0,0,0,0,0,0,0,0,0
PRAMEF5,0,0,0,0,0,0,0,0,0,0,0
RNU6-771P,0,0,0,0,0,0,0,0,0,0,0
PRAMEF8,0,0,0,0,0,0,0,0,0,0,0
PRAMEF33,0,0,0,0,0,0,0,0,0,0,0
PRAMEF15,0,0,0,0,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0,0,0,0,0
PRAMEF19,0,0,0,0,0,0,0,0,0,0,0
PRAMEF17,0,0,0,0,0,0,0,0,0,0,0
PRAMEF20,0,0,0,0,0,0,0,0,0,0,0
LRRC38,0.114596401,0,0,0,0,0.128145153,0,0,0,0,0.1123805
PDPN,6.587299157,6.637268243,6.415770563,6.360311493,6.44967942,6.090806886,6.175808631,6.200373397,5.894786199,6.036098491,6.25129718
RNA5SP41,0,0,0,0,0,0,0,0,0,0,0
PRDM2,5.501829455,5.574497542,5.638011855,5.617834203,5.533375863,5.57378717,5.621572156,5.700222746,5.534902243,5.651855821,5.705939728
KAZN,4.090717249,3.866580273,3.520645278,3.964402389,3.805393815,4.004304169,4.125922618,3.954861188,4.022987609,3.879696843,4.027771503
RNU6-1265P,0,0,0,0,0,0,0,0,0,0,0
KAZN-AS1,0,0,0,0.341708952,0,0,0,0,0,0,0
TMEM51-AS1,0.114596401,0,0.098033997,0.531496815,0.110547565,0,0.233931168,0,0.407464323,0,0.313862762
TMEM51,4.255893052,4.675491476,4.814610567,4.545998571,4.318593552,4.564658434,4.360357286,4.667337297,4.504775834,4.645594247,4.720074743
TMEM51-AS2,0,0,0,0,0,0.128145153,0,0,0,0,0
FHAD1,0.319636852,0.218713002,1.426283049,0.985457987,1.329479921,0.354636167,0.692536992,0,1.642143194,0.857446746,0.91923725
FHAD1-AS1,0,0,0,0.12311737,0.213223904,0,0,0,0,0,0
EFHD2,6.538094227,6.545440792,6.751363702,6.676526136,6.842010353,6.69286129,6.635226819,6.732978111,6.88360841,6.793397008,6.799829119
CTRC,0.114596401,0,0,0,0,0,0,0.231110731,0.315872737,0,0.313862762
CELA2A,0,0,0,0,0,0,0,0,0,0,0
CELA2B,0,0,0,0,0.213223904,0,0,0,0,0,0
CASP9,3.680562169,3.703940511,3.919635449,3.64293767,3.738106185,3.568987898,3.509198378,3.567866833,3.787572295,4.120927877,3.868860517
DNAJC16,5.128385877,4.932956449,4.968335,5.078247144,4.980983316,5.082457472,5.068950243,5.190989104,5.215039692,5.036665711,4.982854828
SCARNA21B,0.114596401,0,0.098033997,0,0.110547565,0,0,0,0,0,0
AGMAT,1.362200717,1.207618104,1.426283049,1.649870513,1.374487865,1.313944136,1.214288682,1.358196142,0.794347891,1.039403469,1.389682143
RNU7-179P,0,0,0,0,0,0,0,0,0,0,0
DDI2,5.759107199,5.94791977,5.717276588,5.853911376,5.838557946,5.919840847,5.880576826,5.861952597,5.635409668,5.604497138,5.651177077
RSC1A1,0,0,0,0,0,0,0,0,0,0,0
PLEKHM2,6.616765588,6.636081541,6.729543396,6.748815342,6.746800097,6.593673989,6.678018935,6.674060445,6.64807379,6.605317931,6.678425659
SLC25A34,0.658741476,0.576362547,0.189828151,0.12311737,0.563477945,0.455808023,0.611744073,0.83335337,0.86067,0.491508825,0.313862762
SLC25A34-AS1,0,0.316774277,0.507803285,0.699195619,0.398954152,0,0.435170143,0.120178238,0.984813683,0.572499103,0.313862762
TMEM82,0,0,0,0,0,0,0,0,0,0,0
FBLIM1,6.395202578,6.392203598,6.886106475,6.917780643,6.826909331,6.202381964,6.212230811,6.307104579,6.773872951,6.68602021,6.635576284
UQCRHL,1.898471523,2.12292043,1.98301534,1.978131641,2.221365066,1.691223527,1.828838516,2.320767714,2.344660115,2.192840329,2.336432975
RPS16P1,1.266292459,0.926244341,1.636644386,1.521451764,0.907673059,1.080420469,1.268003806,0.902028272,1.603930637,0.857446746,1.037829298
FLJ37453,1.536778443,2.348338773,2.383727846,2.324480161,1.980611521,1.771919367,1.678269921,1.850428979,2.198455893,2.291833049,2.215824963
SPEN,7.533533442,7.630599471,7.649846507,7.759397355,7.666761552,7.737647224,7.645815322,7.663274327,7.692419412,7.82972446,7.649413021
ZBTB17,4.752697551,4.618948212,5.104299418,4.755581923,4.995462628,4.799322703,4.857462884,4.781101845,4.962901221,4.940774665,5.245677266
SRARP,0,0,0,0,0,0,0,0,0,0,0
HSPB7,0,0,0,0,0,0,0,0,0,0,0
CLCNKA,0.114596401,0,0.098033997,0,0,0.245830752,0,0,0,0.11261059,0
CLCNKB,0.220756191,0,0.507803285,0.439721482,0.213223904,0,0.233931168,0,0.574856072,0.405700059,0.720789586
FAM131C,0.658741476,0.72663948,0.882656383,0.919039602,0.639200201,0.455808023,1.039988201,0.33411903,1.153041406,1.29941587,1.037829298
EPHA2,6.897496191,6.916772216,7.036631836,6.990333517,7.093219501,7.233200667,7.018830953,7.180197798,7.356949472,7.279180424,7.411348937
ARHGEF19,3.358857247,2.992231518,3.864987051,3.64293767,3.961043613,3.451406712,3.393127513,3.39993729,3.672277391,3.711081982,3.868860517
CPLANE2,1.930113632,2.12292043,1.700459889,2.298589992,2.065405875,1.920914744,1.828838516,1.742207418,1.819354443,2.31555515,2.336432975
FBXO42,5.358020168,5.219495595,5.564892511,5.463277076,5.469984693,5.474807205,5.48080521,5.371354853,5.775224043,5.618868689,5.5500365
SZRD1,8.168870598,8.19047454,8.168622811,8.045748679,8.187446899,8.271102065,8.238921084,8.270423037,8.298236718,8.245878966,8.230033344
RPL22P3,0,0.218713002,0,0,0.213223904,0,0,0.120178238,0,0.314462984,0
SPATA21,0.220756191,0.576362547,0.276129481,0.617781509,0.779672694,0.722652987,0.338056623,0.605223869,0.794347891,0.11261059,0.57149512
NECAP2,6.28480551,6.276634746,6.540883355,6.624069194,6.479599596,6.355882781,6.498663362,6.416785635,6.655098453,6.594450737,6.712257711
LINC01772,0.499129606,0.408592345,0.98869914,0.531496815,0.563477945,0.876557592,0.338056623,1.203537571,1.440075684,0.572499103,0.720789586
CROCCP3,2.33655018,1.754279401,2.364158132,2.041942596,2.626781442,1.885083514,2.630646975,2.530520821,2.273409273,2.775086015,2.138303295
RNU1-1,0,0,0,0,0,0,0,0,0,0,0
LINC01783,0.220756191,0,0.098033997,0,0.110547565,0,0,0,0,0.217064144,0
RNU1-6P,0,0,0,0,0,0,0,0,0,0,0
NBPF1,5.767889475,5.668037756,5.858592497,5.612590181,5.703974139,5.939626216,5.654717837,5.579616494,5.81758102,5.75087614,5.754375768
CROCCP2,4.459347606,4.555083865,4.713844106,4.62103719,4.71835401,4.256489876,4.645517018,4.56516109,4.489137088,4.62675479,4.810314454
RNU1-3,0,0,0,0,0,0,0,0,0,0,0
CROCC,4.048093067,4.379003781,4.029314579,3.456489291,4.046962095,3.979032349,4.372669075,4.143954422,3.726637397,4.086871212,4.090859663
CROCCP4,0,0,0,0,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0,0,0,0,0
MST1L,0,0.113497158,0,0.236549226,0.213223904,0,0,0,0.407464323,0.314462984,0.313862762
MIR3675,0,0,0,0,0,0,0,0,0,0,0
LOC112267871,0,0,0.3575584,0,0,0,0,0,0.113151241,0.11261059,0.1123805
RNU1-5P,0,0,0,0,0,0,0,0,0,0,0
LOC105376805,1.362200717,1.442968788,1.56987493,0.919039602,1.951201856,1.201902104,1.268003806,0.902028272,1.852326728,1.59911415,1.344373455
RNU1-2,0,0.113497158,0,0,0,0,0,0,0,0,0.1123805
MFAP2,3.513072194,3.520608435,4.617954506,4.512604603,4.581093491,4.069608307,3.923227992,4.158063223,4.614555854,4.578550877,4.555872061
ATP13A2,5.48594921,5.439523709,5.592485569,5.764534129,5.683999789,5.809476214,5.616404547,5.597845355,5.910526491,5.883761771,5.912138595
SDHB,6.495107019,6.491343911,6.467124841,6.532628827,6.419125562,6.350965982,6.300261609,6.350754539,6.539646217,6.398740808,6.523166116
PADI2,1.109300178,0.72663948,0.768196353,0.985457987,1.235019183,1.313944136,1.15849601,0.902028272,0.407464323,0.857446746,0.790016514
LINC02783,0.114596401,0,0.3575584,0.12311737,0,0,0.526156822,0,0,0,0.1123805
PADI1,0.499129606,0.316774277,0.507803285,0.236549226,0.213223904,0.245830752,0,0.231110731,0.407464323,0.11261059,0.720789586
PADI3,0.114596401,0.113497158,0.507803285,0.776259757,0.711145465,0,0.338056623,0,0.574856072,0.491508825,0.57149512
MIR3972,0,0,0,0,0,0,0,0,0,0,0
PADI4,0.114596401,0,0,0,0.213223904,0.128145153,0,0,0,0,0
PADI6,0,0,0,0,0,0,0,0,0,0,0
RCC2-AS1,0,0,0,0,0,0,0,0,0,0,0
RCC2,5.950624283,5.916985096,6.08765729,6.131968797,6.219280975,6.016161023,6.1402445,6.121566956,6.290276407,6.305568277,6.306974993
ARHGEF10L,2.797509587,2.481159532,3.59807923,3.879625838,3.484609251,3.12261945,2.767476749,2.788080306,3.625358383,3.44682697,3.297212189
LINC02810,0,0,0,0,0,0,0,0,0,0,0
ACTL8,0,0,0,0,0,0,0,0,0,0.11261059,0
LINC01654,0,0,0,0,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0,0,0,0,0
KLHDC7A,0.114596401,0,0.098033997,0,0,0,0,0,0,0.314462984,0.216636074
PAX7,0,0,0,0,0,0,0,0,0,0,0
TAS1R2,0,0,0,0,0,0,0,0,0,0,0
ALDH4A1,3.966519575,3.866580273,4.330944566,4.233974142,4.16694666,3.759138612,3.697149897,3.946756665,4.107356478,4.186720286,4.265088511
MIR4695,0,0,0,0,0,0,0,0,0,0,0
MIR1290,0,0,0,0,0,0,0,0,0,0.11261059,0
IFFO2,4.29287209,4.456343703,3.99791244,4.534952911,4.512276969,4.458947468,4.609558395,4.329927901,4.698550306,4.528680514,4.711178638
UBR4,8.690707613,8.685200629,8.99892797,9.037890576,9.050809951,8.850883635,8.849936438,8.797341379,8.997430921,9.137897704,8.984433698
EMC1-AS1,0.499129606,0.72663948,0.707370424,1.109770392,0.711145465,0.550347566,0.435170143,1.030286335,0.315872737,0.491508825,0.648072672
EMC1,7.62458558,7.698113976,7.826478187,7.742092387,7.926819091,7.601446924,7.620872961,7.630129196,7.81247432,7.774094435,7.843560346
MRTO4,6.020269943,6.132600368,6.389391244,6.248118975,6.374125336,6.071010157,6.21565211,6.220681188,6.442842375,6.257389553,6.210845605
AKR7L,0.412172877,0,0.643866679,0.439721482,0.213223904,0.354636167,0.338056623,0.231110731,0.315872737,0.314462984,0.790016514
AKR7A3,0.220756191,0.218713002,0.098033997,0.699195619,0.398954152,0.876557592,0.692536992,0.33411903,0.924076748,0.314462984,0.648072672
AKR7A2,5.423402217,5.485053761,5.717276588,5.506326505,5.589333647,5.348938153,5.555607249,5.218177767,5.587255712,5.60930358,5.741326387
RNU6-1099P,0,0.218713002,0,0.236549226,0,0,0.121701854,0,0.113151241,0.405700059,0
SLC66A1,3.871932344,3.96059107,4.335976258,4.573248303,4.324340048,3.987505572,4.133177411,3.845775675,4.193510476,4.255786614,4.104512336
CAPZB,8.186172785,8.090916284,8.464925735,8.289916606,8.293783284,7.937278787,7.938619685,7.962079577,8.230877789,8.21073067,8.164333547
RNU4-28P,0,0,0,0,0,0,0,0,0,0,0
MICOS10-DT,0,0,0,0,0,0,0,0,0,0,0
MICOS10,2.405706604,2.750461916,2.197239476,2.423630626,2.427629241,2.398578528,2.857831236,2.713613211,2.973318111,1.910816447,1.99905743
NBL1,5.813139268,5.798935338,6.090637383,6.072099294,5.992656263,5.745971972,5.773224085,5.61072638,5.864802126,5.94587971,5.954216927
HTR6,0,0,0,0.12311737,0,0,0,0,0,0,0.1123805
TMCO4,3.855546841,3.766013747,4.315743331,4.267726857,4.283625444,3.987505572,3.84585839,4.025823221,3.948703742,4.186720286,4.209317833
RNF186,0,0,0,0,0,0,0,0,0,0,0
RNF186-AS1,0,0,0,0,0,0,0,0,0,0,0
OTUD3,4.588895809,4.260789474,4.320828227,3.98077588,4.450560488,4.242398585,4.354161766,4.432156627,4.310838937,4.304018012,4.425972805
PLA2G2E,0,0,0,0,0,0,0,0,0,0,0
RN7SL304P,0,0,0,0,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,0,0,0,0,0,0
PLA2G5,0,0,0,0,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0,0,0,0,0
LOC117779438,0,0,0,0,0,0,0,0,0,0,0
PLA2G2C,0,0,0,0,0,0,0,0,0,0,0
UBXN10,0,0,0.098033997,0.12311737,0,0,0,0,0,0,0
LINC01757,0,0,0,0,0,0,0,0,0,0,0
VWA5B1,0,0,0.098033997,0,0,0,0,0,0,0,0
CAMK2N1,3.661837276,3.75730799,3.829749822,3.964402389,4.053896248,2.834020977,3.21313752,2.751327173,3.787572295,3.540394223,3.160117697
MUL1,5.252467988,5.384051841,5.65421703,5.591421371,5.605942254,5.400610851,5.404911899,5.523505817,5.53743882,5.658827421,5.599083785
RPS4XP4,0,0,0,0,0,0,0,0,0,0,0
FAM43B,0.732379464,0.653456811,0.577438438,0.236549226,0.110547565,0.128145153,0,0.43026014,0,0.721996544,0.1123805
CDA,0.581141739,0.987080768,1.668904957,1.608321536,1.580602922,0.722652987,1.464851935,0.120178238,1.043096582,0.857446746,0.313862762
PINK1,6.214270541,6.256697488,6.5678661,6.508833568,6.55485127,6.0057709,5.929316766,5.951757051,6.124716969,6.221739534,6.164346685
MIR6084,0,0,0,0,0,0,0,0,0,0,0
PINK1-AS,3.935674444,4.165303718,3.59807923,4.044472528,3.923677008,3.80779558,4.074091146,3.619763615,3.956306628,3.926664263,3.726022623
DDOST,8.216562677,8.169301276,8.445270272,8.417559912,8.470989519,8.172364527,8.140206646,8.15732877,8.428301878,8.441832595,8.428634092
KIF17,1.266292459,1.442968788,1.731339392,1.649870513,1.618514067,1.313944136,1.554041891,0.685342697,1.350596087,1.478207505,2.056378359
SH2D5,3.77070587,3.73973727,3.529457167,3.896984371,3.630897431,4.053557303,3.726225484,3.708717995,3.625358383,3.839354424,3.743579846
HP1BP3,8.254159763,8.328741521,8.140139833,8.226536907,8.18941615,8.204520008,8.345825438,8.327326368,8.139915311,8.175920105,8.204507595
EIF4G3,7.502297957,7.52621296,7.578401675,7.588969947,7.668456808,7.433311935,7.520017039,7.49006202,7.601404751,7.546190881,7.51976672
RNU7-200P,0,0,0,0,0,0,0,0,0,0,0
MIR1256,0,0,0,0,0,0,0,0,0,0.217064144,0
RPS15AP6,0.114596401,0,0,0,0,0,0.121701854,0,0,0,0
HSPE1P27,0,0,0,0,0,0,0,0,0,0,0
ECE1,8.374763482,8.315088332,8.665115109,8.667806582,8.629081475,8.308779575,8.225831922,8.28174307,8.515799759,8.588696217,8.534862414
ECE1-AS1,0,0,0,0,0.398954152,0,0,0,0,0,0
NBPF3,4.931396922,5.000910659,4.61381741,4.687385516,4.78237868,4.860569695,4.909091335,4.839172731,4.374645192,4.58832137,4.555872061
ALPL,1.577310831,0.653456811,1.636644386,1.330245983,0.967651983,1.605745215,1.319790565,0.902028272,0.651790619,1.251027757,1.199227928
RAP1GAP,2.05016754,1.718846101,2.105930876,2.07281997,2.065405875,2.055952737,2.02878658,1.850428979,1.785610927,1.637264878,2.138303295
USP48,6.718802966,6.74246938,6.420515409,6.59112125,6.464066509,6.758693381,6.752926906,6.751706897,6.488127726,6.680321535,6.601078734
LDLRAD2,0.499129606,0.576362547,0.707370424,0.531496815,0.639200201,0.128145153,0.338056623,0.33411903,0.984813683,0.491508825,0.404948768
HSPG2,7.93692117,7.971326781,8.342451008,8.32560837,8.339546279,7.941646018,7.999430034,7.899422259,8.261502356,8.326897491,8.227306017
RPL21P29,0,0.113497158,0,0,0,0,0,0.120178238,0,0,0
CELA3B,0,0,0,0,0,0,0,0,0,0,0
RN7SL386P,0,0,0,0,0,0,0,0,0,0,0
RNU6-1022P,0,0,0,0,0,0,0,0,0,0,0
CELA3A,0,0,0,0,0,0,0,0,0,0,0
RN7SL186P,0,0,0,0,0,0,0,0,0,0,0
RNU6-776P,0,0,0,0,0,0,0,0,0,0,0
LINC01635,0,0,0,0,0,0,0,0,0,0,0
LINC00339,2.288532715,1.950342531,2.303803983,2.582265596,2.768410633,2.85269311,2.176547071,2.694379959,2.32129865,2.65004948,2.737845318
CDC42,8.542806988,8.546182187,8.186143275,8.300961685,8.228630074,8.346733532,8.419252917,8.514767236,8.2683901,8.189624392,8.198154451
WNT4,1.215836335,0.987080768,2.219191399,0.919039602,1.283022518,0.876557592,0.692536992,1.090378352,0.924076748,1.346233572,1.389682143
MIR4418,0,0,0,0,0,0,0,0,0,0,0
ZBTB40,5.400995145,5.567044534,5.631887676,5.497818773,5.633976735,5.447428785,5.611218362,5.62094903,5.534902243,5.59967463,5.366749013
EPHA8,0,0,0,0,0,0,0,0,0,0,0
MIR6127,0,0,0,0,0,0,0,0,0,0,0
C1QA,0,0,0,0,0,0,0,0,0,0,0
C1QC,0,0,0,0,0,0,0,0,0,0,0
C1QB,0,0,0,0,0,0,0,0,0,0,0
EPHB2,6.33737695,6.363809261,6.82747083,6.779556791,6.659708754,6.236550803,6.056867215,6.028638926,6.404450749,6.583501064,6.633223445
MIR4684,0,0,0,0,0,0,0,0,0,0,0
MIR4253,0,0,0,0,0,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,0,0,0,0,0,0
TEX46,0,0.113497158,0,0,0,0,0,0.120178238,0,0.217064144,0
KDM1A,7.382323795,7.330289754,7.412069479,7.470776929,7.482457011,7.397198824,7.424200604,7.471822118,7.550827527,7.545564118,7.4499614
MIR3115,0,0.113497158,0,0,0,0,0,0,0,0,0
LUZP1,7.274753832,7.317021586,7.338765339,7.478724786,7.506034557,7.310370119,7.239072967,7.199937402,7.310989585,7.364809464,7.362471156
RNU6-514P,0,0,0,0,0,0,0,0,0,0,0
RNU6-135P,0,0,0,0,0,0,0,0,0,0,0
HTR1D,3.604158693,3.551149732,3.778925489,3.683515305,3.885316794,3.451406712,2.94285889,2.909808591,3.495708715,3.299967782,3.596748507
HNRNPR,6.973491423,6.967660522,6.841691503,6.761901369,6.854971255,6.795350256,6.91953036,6.965348531,6.910275326,6.825764097,6.870450996
ZNF436,1.109300178,1.442968788,0.882656383,0.776259757,0.711145465,1.015615035,0.841697936,0.83335337,0.651790619,1.095290173,0.648072672
ZNF436-AS1,0,0,0.098033997,0,0,0,0.121701854,0,0,0,0
TCEA3,2.797509587,2.818996863,3.429433173,3.75189063,3.176870175,3.254846104,2.90944674,2.926389271,3.681480826,3.28802664,3.40043352
ASAP3,4.118449443,4.309243633,4.709973403,4.6366214,4.687474817,3.739206845,3.553132346,3.659977472,4.268714636,4.315828062,4.209317833
E2F2,1.655111435,1.980577507,2.240814304,2.07281997,1.951201856,1.313944136,1.717410723,2.045194368,1.852326728,2.338893492,1.908565486
ID3,3.438024315,3.274386291,3.99791244,3.334387011,3.821736546,3.864097275,3.819118167,4.093457861,4.624133735,4.224802083,4.131436091
MDS2,0,0,0,0,0,0,0,0,0,0,0
RPL11,8.999756841,9.04622606,9.316876274,9.186019627,9.24376487,8.978836783,9.036570993,9.111954454,9.282208245,9.232639279,9.313159914
ELOA,6.679780788,6.646726884,6.674993469,6.670230135,6.758520235,6.665399627,6.706263157,6.804236138,6.784589345,6.657299033,6.599874324
ELOA-AS1,1.163551432,0.72663948,1.308356401,1.475973202,1.080610588,1.259010518,1.678269921,1.625204621,1.043096582,1.780514538,1.557900838
PITHD1,5.464499927,5.450366651,5.382382271,5.256927107,5.438538301,5.516389246,5.428691752,5.595255291,5.4485904,5.491889263,5.372402834
LYPLA2,5.566177679,5.591739607,5.78138832,5.615214575,5.71713837,5.650491058,5.595546999,5.692973148,5.840357945,5.766021142,5.708177006
GALE,4.809094577,4.524626623,5.408888886,5.123191615,5.122926091,4.57031018,4.650581575,4.696630457,5.014794764,4.825716188,4.903073893
HMGCL,4.018960844,4.055965568,4.305519455,4.351957857,4.576285414,3.96193513,4.11130266,3.930409742,4.310838937,4.33336382,4.392975882
FUCA1,4.895782391,4.693857264,4.515234892,4.62103719,4.669528209,4.647194307,4.675641056,4.612037825,4.550699954,4.573640704,4.52574621
CNR2,0,0,0,0,0,0,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0,0,0,0,0
H3P1,0,0,0,0,0,0,0,0,0,0,0
PNRC2,6.574841606,6.579175908,5.992081871,6.196479542,6.239189894,6.70190023,6.649210703,6.612633837,6.179336135,6.234239706,6.354883223
SRSF10,7.426672508,7.43771755,6.955588002,6.918843226,6.919034409,7.460196198,7.376090311,7.465454191,7.014093693,7.03849006,7.026509334
MYOM3,0.114596401,0,0,0.341708952,0.398954152,0,0,0,0.113151241,0,0.1123805
IL22RA1,1.764469954,2.039210455,2.344319306,2.190116878,2.40611433,2.49681629,2.310570072,2.441038731,2.728917875,2.361860294,2.190444446
